FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m1_public_data.fid-3b25e662_1963ba17013_-3702,912352029,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS9,Spur and Groove Reef,-11.97,123.34,2019-01-02,8,RLS,30,12:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,125,1,,POINT (123.33999633789062 -11.970000267028809)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3701,912352056,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS193,Cartier Island,-12.52,123.56,2019-01-06,5,RLS,11,14:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Emydocephalus annulatus,Emydocephalus annulatus,100,1,,POINT (123.55999755859375 -12.520000457763672)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3700,912352056,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS193,Cartier Island,-12.52,123.56,2019-01-06,5,RLS,11,14:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,125,1,,POINT (123.55999755859375 -12.520000457763672)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36ff,912352043,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS189,Cartier Garden,-12.53,123.57,2019-01-05,8,RLS,25,15:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,112.5,1,,POINT (123.56999969482422 -12.529999732971191)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36fe,912352043,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS189,Cartier Garden,-12.53,123.57,2019-01-05,8,RLS,25,15:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,137.5,1,,POINT (123.56999969482422 -12.529999732971191)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36fd,912352036,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS30,Longnose Spur,-14.14,121.96,2018-12-23,8,RLS,20,10:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (121.95999908447266 -14.140000343322754)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36fc,912352037,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS30,Longnose Spur,-14.14,121.96,2018-12-23,6,RLS,20,10:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (121.95999908447266 -14.140000343322754)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36fb,912352063,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS19,Grand Oculis Bommie,-12.24,122.98,2019-01-01,4,RLS,25,7:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (122.9800033569336 -12.239999771118164)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36fa,912352045,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS192,Cartier Anchorage,-12.53,123.58,2019-01-06,12,RLS,25,9:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Emydocephalus annulatus,Emydocephalus annulatus,125,1,,POINT (123.58000183105469 -12.529999732971191)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36f9,912352074,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS34,Table Tip,-14.06,121.97,2018-12-20,5,RLS,15,12:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,1,,POINT (121.97000122070312 -14.0600004196167)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36f8,912352040,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS3,Cardinal Shoal,-11.97,123.39,2019-01-04,6,RLS,20,15:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (123.38999938964844 -11.970000267028809)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36f7,912352040,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS3,Cardinal Shoal,-11.97,123.39,2019-01-04,6,RLS,20,15:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,112.5,1,,POINT (123.38999938964844 -11.970000267028809)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36f6,912352092,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS13,Golden Sleeper Corner,-11.98,123.33,2019-01-02,7,RLS,30,8:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (123.33000183105469 -11.979999542236328)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36f5,912352092,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS13,Golden Sleeper Corner,-11.98,123.33,2019-01-02,7,RLS,30,8:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,2,,POINT (123.33000183105469 -11.979999542236328)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36f4,912352093,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS10,Rogaa Bommie,-11.97,123.32,2019-01-02,15,RLS,30,10:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (123.31999969482422 -11.970000267028809)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36f3,912352093,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS10,Rogaa Bommie,-11.97,123.32,2019-01-02,15,RLS,30,10:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (123.31999969482422 -11.970000267028809)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36f2,912352079,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS38,Chaetodontoides,-14.07,121.78,2018-12-23,5,RLS,20,14:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,2,,POINT (121.77999877929688 -14.069999694824219)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36f1,912352099,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS187,Cartier Reef Slope,-12.53,123.58,2019-01-05,5,RLS,30,11:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (123.58000183105469 -12.529999732971191)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36f0,912352101,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS191,Unexploded Bommie,-12.52,123.56,2019-01-06,5,RLS,40,10:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (123.55999755859375 -12.520000457763672)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36ef,912352081,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS26,Seringapatam North,-13.62,121.99,2018-12-26,6,RLS,25,8:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,1,,POINT (121.98999786376953 -13.619999885559082)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36ee,912352081,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS26,Seringapatam North,-13.62,121.99,2018-12-26,6,RLS,25,8:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,1,,POINT (121.98999786376953 -13.619999885559082)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36ed,912352107,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS173,Shawrie's Folly,-14.13,121.97,2018-12-22,7,RLS,12,13:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (121.97000122070312 -14.130000114440918)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36ec,912352082,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS176,Shackle Reef,-13.62,122.01,2018-12-26,6,RLS,25,10:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,2,,POINT (122.01000213623047 -13.619999885559082)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36eb,912352082,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS176,Shackle Reef,-13.62,122.01,2018-12-26,6,RLS,25,10:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,1,,POINT (122.01000213623047 -13.619999885559082)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36ea,912353386,Australia,New South Wales,Lord Howe and Norfolk Islands,Central Indo-Pacific,Lord Howe Island,LHI15,Algal Hole South,-31.56,159.07,2020-02-11,4.5,RLS,15,10:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,50,1,,POINT (159.07000732421875 -31.559999465942383)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36e9,912353386,Australia,New South Wales,Lord Howe and Norfolk Islands,Central Indo-Pacific,Lord Howe Island,LHI15,Algal Hole South,-31.56,159.07,2020-02-11,4.5,RLS,15,10:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (159.07000732421875 -31.559999465942383)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36e8,912353542,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS238,North Kenn,-21.14,155.75,2019-12-05,9,RLS,25,7:00:00,-21.14,155.75,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (155.75 -21.14)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36e7,912353542,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS238,North Kenn,-21.14,155.75,2019-12-05,9,RLS,25,7:00:00,-21.14,155.75,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,125,1,,POINT (155.75 -21.14)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36e6,912353540,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS237,Occy Elbow,-20.94,154.4,2019-12-02,8,RLS,30,12:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,125,1,,POINT (154.39999389648438 -20.940000534057617)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36e5,912353569,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS58,Kenn Reef North Cay bommie,-21.2,155.77,2019-12-04,11,RLS,35,7:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus duboisii,Aipysurus duboisii,75,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36e4,912353569,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS58,Kenn Reef North Cay bommie,-21.2,155.77,2019-12-04,11,RLS,35,7:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36e3,912353569,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS58,Kenn Reef North Cay bommie,-21.2,155.77,2019-12-04,11,RLS,35,7:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36e2,912353570,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS59,Kenn Twin Bommies,-21.2,155.77,2019-12-04,10,RLS,16,13:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36e1,912353573,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS60,Kenn Reef North Cay,-21.2,155.77,2019-12-04,9,RLS,35,9:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,112.5,1,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36e0,912353557,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS38,Porpoise Anchorage,-22.19,155.36,2019-12-08,7,RLS,35,9:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (155.36000061035156 -22.190000534057617)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36df,912353559,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS39,Porpoise Lagoon,-22.19,155.36,2019-12-08,2,RLS,35,8:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (155.36000061035156 -22.190000534057617)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36de,912353560,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS54,Kenn Reef bommie,-21.25,155.76,2019-12-06,8,RLS,35,10:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36dd,912353560,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS54,Kenn Reef bommie,-21.25,155.76,2019-12-06,8,RLS,35,10:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,2,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36dc,912353561,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS54,Kenn Reef bommie,-21.25,155.76,2019-12-06,12,RLS,35,10:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36db,912353550,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS33,Bird North Bommie,-22.16,155.45,2019-12-07,5,RLS,40,7:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (155.4499969482422 -22.15999984741211)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36da,912353562,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS55,Kenn Labyrinth,-21.25,155.76,2019-12-05,4,RLS,35,13:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36d9,912353563,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS55,Kenn Labyrinth,-21.25,155.76,2019-12-05,5,RLS,35,13:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36d8,912353564,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS56,Kenn Reef rubble,-21.25,155.76,2019-12-06,14,RLS,30,7:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,162.5,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36d7,912353566,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS57,Kenn Cave,-21.25,155.76,2019-12-06,9,RLS,35,8:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Emydocephalus annulatus,Emydocephalus annulatus,75,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36d6,912353567,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS57,Kenn Cave,-21.25,155.76,2019-12-06,8,RLS,35,8:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (155.75999450683594 -21.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36d5,912353568,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS58,Kenn Reef North Cay bommie,-21.2,155.77,2019-12-04,9,RLS,35,7:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,2,,POINT (155.77000427246094 -21.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36d4,912354042,Australia,New South Wales,Tweed-Moreton,Temperate Australasia,Solitary Islands,SI3,The Gantry S Solitary Is,-30.2,153.26,2020-10-29,7,RLS,25,10:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,125,1,,POINT (153.25999450683594 -30.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36d3,912354238,Australia,Queensland,Gulf of Papua,Central Indo-Pacific,Coral Sea - Far North,CS204,Boot Rock NW,-10.11,144.69,2020-10-27,5,RLS,30,8:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Caretta caretta,Caretta caretta,87.5,1,,POINT (144.69000244140625 -10.109999656677246)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36d2,912354269,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,West Cape York,GC14,Carpentaria Shoal,-10.74,141.06,2020-11-01,16.5,RLS,6,14:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,125,1,,POINT (141.05999755859375 -10.739999771118164)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36d1,912354271,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,West Cape York,GC16,Merkara Shoal SW,-10.5,141.23,2020-11-01,11.5,RLS,17,8:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,112.5,1,,POINT (141.22999572753906 -10.5)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36d0,912354271,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,West Cape York,GC16,Merkara Shoal SW,-10.5,141.23,2020-11-01,11.5,RLS,17,8:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,112.5,1,,POINT (141.22999572753906 -10.5)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36cf,912354315,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD inshore - North,GBR238,Moody Reef W,-12.1,143.26,2020-11-07,10,RLS,8,7:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Caretta caretta,Caretta caretta,112.5,1,,POINT (143.25999450683594 -12.100000381469727)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36ce,912354315,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD inshore - North,GBR238,Moody Reef W,-12.1,143.26,2020-11-07,10,RLS,8,7:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Caretta caretta,Caretta caretta,112.5,1,,POINT (143.25999450683594 -12.100000381469727)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36cd,912354384,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Capricorn-Bunker,GBR17,Tryon Island south west,-23.24,151.78,2020-12-15,11,RLS,15,9:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,100,1,,POINT (151.77999877929688 -23.239999771118164)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36cc,912354412,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Capricorn-Bunker,GBR17,Tryon Island south west,-23.24,151.78,2020-12-15,8,RLS,15,10:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,100,1,,POINT (151.77999877929688 -23.239999771118164)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36cb,912354399,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,GBR - South,GBR149,AIMS-20104S1,-20.03,149.7,2020-12-08,8,RLS,25,16:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Caretta caretta,Caretta caretta,137.5,1,,POINT (149.6999969482422 -20.030000686645508)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36ca,912354440,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,GBR - South,GBR265,Swains SE,-22.37,152.55,2020-12-20,6,RLS,30,15:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,200,1,,POINT (152.5500030517578 -22.3700008392334)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36c9,912354440,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,GBR - South,GBR265,Swains SE,-22.37,152.55,2020-12-20,6,RLS,30,15:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,50,1,,POINT (152.5500030517578 -22.3700008392334)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36c8,912354444,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS51,Saumarez stripe seasnake,-21.92,153.59,2020-12-22,7,RLS,40,8:00:00,-21.92,153.59,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,1,,POINT (153.59 -21.92)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36c7,912354448,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS48,Saumarez SW reef cay,-21.9,153.54,2020-12-23,9,RLS,40,11:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,1,,POINT (153.5399932861328 -21.899999618530273)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36c6,912354449,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS46,Saumarez SW Islet,-21.85,153.52,2020-12-23,8,RLS,50,14:00:00,-21.85,153.52,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,62.5,1,,POINT (153.52 -21.85)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36c5,912354451,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS4,Paget Cay Bommie,-19.23,152.33,2020-12-26,6,RLS,50,10:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,1,,POINT (152.3300018310547 -19.229999542236328)
ep_m1_public_data.fid-3b25e662_1963ba17013_-36c4,912354453,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS219,Paget Cay Far North,-19.24,152.36,2020-12-27,5,RLS,40,9:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,35,1,,POINT (152.36000061035156 -19.239999771118164)
